A1 Return,A2 Return,A3 Return,Agent 1 Prediction Loss,Agent 2 Prediction Loss,Agent 3 Prediction Loss,Total Return,alpha0,alpha1,alpha2,belief_loss0,belief_loss1,belief_loss2,critic_loss0,critic_loss1,critic_loss2,ent0,ent1,ent2,policy_loss0,policy_loss1,policy_loss2,total_episode,total_numsteps
-54.141349177306395,-54.141349177306395,-54.34134917730639,0.016899061125703156,0.019975669441744684,0.019106099754571913,-162.6240475319192,1.0,1.0,1.0,-92.0343132019043,-93.4795036315918,-93.11190795898438,1.1894886493682861,0.9803523421287537,1.0870263576507568,-1.2125523090362549,-1.1993122100830078,-1.2021374702453613,-46.75666809082031,-46.696746826171875,-47.12070846557617,1820,45525
-60.06396190540302,-60.16396190540301,-59.263961905403015,0.02742382549867034,0.020456391278654337,0.022037153865210712,-179.49188571620905,1.0,1.0,1.0,-91.35697555541992,-94.21657943725586,-92.93797302246094,1.1254435777664185,1.2215285301208496,1.0268553495407104,-1.186285376548767,-1.2676128149032593,-1.2312407493591309,-46.21451950073242,-46.86695098876953,-46.950225830078125,1830,45775
-59.03105292801488,-58.33105292801488,-58.53105292801488,0.011277927203336731,0.015213476477190853,0.01766142692556605,-175.89315878404463,1.0,1.0,1.0,-91.76791763305664,-94.01458358764648,-93.00920867919922,1.1174325942993164,1.0565022230148315,1.0437700748443604,-1.1993924379348755,-1.2119545936584473,-1.1940364837646484,-46.199745178222656,-46.667076110839844,-46.60475158691406,1840,46025
-60.33120538176782,-60.531205381767826,-60.231205381767815,0.015158967161085456,0.01346275844820775,0.01688466489687562,-181.09361614530346,1.0,1.0,1.0,-91.47905731201172,-92.84503173828125,-91.5411148071289,1.0750746726989746,0.9191869497299194,1.2799715995788574,-1.1927638053894043,-1.2533342838287354,-1.2058615684509277,-46.063087463378906,-45.91539001464844,-46.51837158203125,1850,46275
-54.914815003815775,-55.314815003815774,-55.11481500381577,0.013331175662111491,0.018188673549331725,0.01693266968615353,-165.3444450114473,1.0,1.0,1.0,-93.18495559692383,-93.43709564208984,-93.26245880126953,1.0295610427856445,1.1183760166168213,1.0599253177642822,-1.1977646350860596,-1.1808433532714844,-1.2694095373153687,-47.05293273925781,-46.12998580932617,-46.88533401489258,1860,46525
-56.21437962662418,-55.61437962662418,-56.21437962662418,0.02207427055388689,0.021284625178668647,0.015572354566305876,-168.04313887987254,1.0,1.0,1.0,-92.63008880615234,-93.84612655639648,-93.67526245117188,1.4081038236618042,1.2838822603225708,1.161402940750122,-1.2040784358978271,-1.2333810329437256,-1.222976565361023,-47.03697967529297,-46.788909912109375,-46.69102478027344,1870,46775
-55.61782627039993,-55.81782627039993,-54.91782627039993,0.024639738681260497,0.012362702037906275,0.017049195826984942,-166.35347881119978,1.0,1.0,1.0,-92.78527450561523,-93.66024780273438,-92.14609909057617,1.1943168640136719,1.0086740255355835,1.0036309957504272,-1.2234617471694946,-1.226163625717163,-1.1722685098648071,-47.059669494628906,-46.452308654785156,-46.06224822998047,1880,47025
-59.32693709211632,-59.226937092116316,-59.226937092116316,0.013618664773995988,0.014794449652195908,0.015399342434480786,-177.78081127634897,1.0,1.0,1.0,-93.36443328857422,-93.61752319335938,-94.30286026000977,1.1668963432312012,1.1515966653823853,1.3788959980010986,-1.222680926322937,-1.2495152950286865,-1.1863062381744385,-47.55487823486328,-46.69478225708008,-47.1859016418457,1890,47275
-59.66372801766007,-60.66372801766007,-60.26372801766007,0.01556483115348965,0.019627606195397676,0.01819276965566678,-180.59118405298022,1.0,1.0,1.0,-92.04827117919922,-93.73441696166992,-93.2152214050293,1.0572025775909424,1.0984559059143066,1.1080231666564941,-1.2133952379226685,-1.221876859664917,-1.2292108535766602,-46.618412017822266,-47.09541320800781,-46.31903076171875,1900,47525
-53.63360161739439,-54.13360161739439,-53.63360161739439,0.014816827317001298,0.024020192811382002,0.021380854120012373,-161.40080485218317,1.0,1.0,1.0,-93.1341781616211,-93.05061721801758,-93.98155975341797,1.11337149143219,1.0028456449508667,0.9976799488067627,-1.2137507200241089,-1.209563136100769,-1.1723014116287231,-46.90776443481445,-46.818416595458984,-47.18191146850586,1910,47775
-55.20786030089896,-55.90786030089896,-55.80786030089896,0.01687090134364553,0.0150462492024526,0.01737448138766922,-166.92358090269687,1.0,1.0,1.0,-92.90055084228516,-93.15292358398438,-92.93699264526367,1.1573280096054077,1.1276586055755615,1.2179014682769775,-1.1771892309188843,-1.2533977031707764,-1.213443636894226,-46.996910095214844,-46.172855377197266,-46.49034118652344,1920,48025
-59.77877166213735,-59.978771662137355,-59.87877166213735,0.01966240440472029,0.016378968884469942,0.020350919560994954,-179.63631498641206,1.0,1.0,1.0,-92.49976348876953,-93.24411392211914,-92.67147064208984,1.0562516450881958,1.1130106449127197,1.2619603872299194,-1.247052788734436,-1.2001625299453735,-1.2315078973770142,-46.676509857177734,-46.504215240478516,-46.25750732421875,1930,48275
-58.388723555495346,-58.48872355549535,-58.48872355549535,0.015397419179556891,0.016567135011311622,0.023416842818260192,-175.36617066648606,1.0,1.0,1.0,-92.80316162109375,-92.45689010620117,-93.06066131591797,1.0368313789367676,1.1014964580535889,1.5659799575805664,-1.1976476907730103,-1.2495845556259155,-1.1896339654922485,-46.696353912353516,-46.129241943359375,-46.96708297729492,1940,48525
-57.02593470185637,-57.225934701856374,-57.225934701856374,0.014249412694945932,0.017367743200156837,0.019831804595422,-171.4778041055691,1.0,1.0,1.0,-93.50406646728516,-93.92164611816406,-92.79559707641602,1.1183658838272095,1.1445280313491821,0.9829682111740112,-1.208681344985962,-1.2469838857650757,-1.2313122749328613,-47.64750671386719,-47.076866149902344,-46.21889114379883,1950,48775
-59.20394291159964,-60.103942911599646,-59.30394291159964,0.024474589167628437,0.02543314632959664,0.01996885746822227,-178.61182873479893,1.0,1.0,1.0,-94.17903137207031,-95.1595344543457,-93.18033218383789,1.0782970190048218,1.1254312992095947,1.21333909034729,-1.177315592765808,-1.2949293851852417,-1.1740574836730957,-47.67948532104492,-47.27378845214844,-46.78880310058594,1960,49025
-54.46294374404342,-54.36294374404342,-53.36294374404342,0.01664561857562512,0.013893641896080226,0.014963141704211012,-162.18883123213027,1.0,1.0,1.0,-93.65876770019531,-93.52099609375,-93.63749313354492,1.2269008159637451,1.0308729410171509,0.9932308197021484,-1.2122013568878174,-1.2258219718933105,-1.2226067781448364,-46.97242736816406,-47.43390655517578,-46.75823211669922,1970,49275
-59.41838463330996,-59.21838463330996,-59.41838463330996,0.01627431886107661,0.01697151010832749,0.015930880424566567,-178.05515389992988,1.0,1.0,1.0,-92.12448120117188,-93.00622177124023,-93.34843826293945,1.0937353372573853,1.1223785877227783,1.082812786102295,-1.2292211055755615,-1.256250262260437,-1.2088444232940674,-45.8599739074707,-45.96169662475586,-47.11171340942383,1980,49525
-57.173580746535535,-57.47358074653554,-56.97358074653554,0.016368587899021805,0.012882536746677943,0.01766127774398774,-171.6207422396066,1.0,1.0,1.0,-94.03675079345703,-91.52811431884766,-93.29612731933594,1.292424201965332,1.1800649166107178,1.035474181175232,-1.2290089130401611,-1.217965006828308,-1.1922661066055298,-47.515560150146484,-45.84792709350586,-46.788169860839844,1990,49775
-54.30596284438043,-54.60596284438043,-54.00596284438043,0.019633512845728545,0.013413089961279184,0.017639962901361286,-162.91788853314128,1.0,1.0,1.0,-91.97842407226562,-93.18457794189453,-93.13960266113281,1.1891555786132812,1.075368881225586,1.1009256839752197,-1.2213000059127808,-1.1733970642089844,-1.1964234113693237,-46.311397552490234,-46.24526596069336,-46.51752471923828,2000,50025
-56.56865315862351,-56.56865315862351,-56.66865315862351,0.01618823292478919,0.01722186205838807,0.014606700819917023,-169.80595947587054,1.0,1.0,1.0,-93.33844757080078,-94.28255081176758,-92.78649520874023,1.1434634923934937,1.1934903860092163,1.120553731918335,-1.2310717105865479,-1.2179497480392456,-1.1942079067230225,-47.36748123168945,-47.12778091430664,-46.12338638305664,2010,50275
-61.08850088566892,-60.98850088566892,-61.08850088566892,0.017463074321392925,0.019993851648876442,0.015608577917329967,-183.16550265700675,1.0,1.0,1.0,-92.99869918823242,-93.72830200195312,-92.34091186523438,1.3084042072296143,1.1775074005126953,1.1929084062576294,-1.2751179933547974,-1.2607392072677612,-1.2282278537750244,-46.99105453491211,-46.712711334228516,-46.18641662597656,2020,50525
-56.26039547301313,-55.960395473013136,-56.26039547301313,0.018937921745236962,0.019694406359922142,0.022216394514311105,-168.4811864190394,1.0,1.0,1.0,-93.44487380981445,-93.46912002563477,-92.88764190673828,1.2022767066955566,1.160998821258545,1.0711852312088013,-1.1989856958389282,-1.2171177864074707,-1.2252910137176514,-47.60914611816406,-46.215484619140625,-46.7916145324707,2030,50775
-56.92876173769512,-56.92876173769512,-57.228761737695116,0.01410529383213725,0.015027421405073255,0.01843439014349133,-171.08628521308535,1.0,1.0,1.0,-93.8084831237793,-93.83806610107422,-91.70309066772461,0.8430614471435547,1.1709483861923218,1.1854325532913208,-1.1600357294082642,-1.1988725662231445,-1.225670576095581,-47.66349411010742,-46.944374084472656,-46.26080322265625,2040,51025
-54.88355548514431,-54.68355548514431,-54.78355548514431,0.01641129950573668,0.018540357391291763,0.01855903865164146,-164.35066645543293,1.0,1.0,1.0,-93.14891815185547,-93.94301223754883,-93.53053665161133,0.949845016002655,0.9606717228889465,1.2286016941070557,-1.1913418769836426,-1.2305374145507812,-1.2076318264007568,-46.948707580566406,-47.03593063354492,-46.84661865234375,2050,51275
-60.42040742047029,-60.42040742047029,-58.92040742047029,0.014336014146683737,0.01995010297570843,0.01759592494275421,-179.76122226141086,1.0,1.0,1.0,-92.1662368774414,-92.53279876708984,-93.73381805419922,1.2220972776412964,1.427228331565857,0.9680215120315552,-1.2486757040023804,-1.2529997825622559,-1.208216667175293,-46.001346588134766,-46.607261657714844,-46.87183380126953,2060,51525
-54.82962730378559,-53.929627303785594,-54.82962730378559,0.013649418191518634,0.01467785576544702,0.010456241377163679,-163.5888819113568,1.0,1.0,1.0,-94.04216766357422,-94.84669494628906,-94.61144256591797,1.3491559028625488,1.1074522733688354,0.7715146541595459,-1.1769613027572632,-1.2472293376922607,-1.2003138065338135,-47.80885314941406,-47.094093322753906,-47.15348815917969,2070,51775
-54.04132706178774,-54.14132706178774,-54.14132706178774,0.015051423048367724,0.011610496546840295,0.015245324227027596,-162.3239811853632,1.0,1.0,1.0,-91.907958984375,-92.92930221557617,-93.52005386352539,1.041611671447754,1.0408473014831543,1.306057095527649,-1.202174186706543,-1.2223073244094849,-1.1843959093093872,-46.51164245605469,-46.17157745361328,-46.62672424316406,2080,52025
-60.9680403086338,-60.9680403086338,-59.068040308633805,0.015649792270502075,0.0172346310056746,0.01864785583736375,-181.00412092590142,1.0,1.0,1.0,-92.40467834472656,-91.96422576904297,-92.31284713745117,1.2377967834472656,1.1763797998428345,1.1640465259552002,-1.220030665397644,-1.2148189544677734,-1.2289223670959473,-46.59547805786133,-45.99198913574219,-46.56568908691406,2090,52275
-57.307939649981584,-57.50793964998159,-57.50793964998159,0.01532852156786248,0.013683106859214604,0.016985903178807348,-172.32381894994475,1.0,1.0,1.0,-93.13844299316406,-93.69732284545898,-93.56171417236328,1.2393547296524048,1.1303094625473022,1.2715294361114502,-1.1902166604995728,-1.2595210075378418,-1.2075157165527344,-46.54899215698242,-46.736751556396484,-46.58889389038086,2100,52525
-56.61698249156662,-56.61698249156662,-55.71698249156661,0.017934914910234512,0.015334432616364212,0.01772964094299823,-168.95094747469983,1.0,1.0,1.0,-94.65081405639648,-93.16525650024414,-92.26628875732422,1.202878475189209,1.127540946006775,0.9146312475204468,-1.266395926475525,-1.2578089237213135,-1.209289312362671,-47.78379821777344,-46.4819221496582,-46.47125244140625,2110,52775
-55.27033654989989,-55.77033654989989,-56.170336549899886,0.01694996850565076,0.018583584484120366,0.01721525024063885,-167.21100964969966,1.0,1.0,1.0,-90.32411575317383,-93.67932510375977,-92.22525024414062,1.0720583200454712,1.3241252899169922,1.1115665435791016,-1.2154663801193237,-1.1924694776535034,-1.2269766330718994,-45.83205795288086,-46.96528244018555,-46.446773529052734,2120,53025
-55.95050042933983,-55.75050042933983,-55.75050042933983,0.01380343846755568,0.017316618643701077,0.01829559769947082,-167.4515012880195,1.0,1.0,1.0,-95.00890350341797,-92.39599227905273,-93.22944641113281,1.2243789434432983,1.1399222612380981,0.9876686334609985,-1.24934720993042,-1.2430567741394043,-1.2044451236724854,-47.977481842041016,-46.174251556396484,-46.34363555908203,2130,53275
-56.002419297091535,-55.60241929709154,-56.002419297091535,0.014831825797911733,0.020953900350723417,0.013917669409653171,-167.6072578912746,1.0,1.0,1.0,-92.64834213256836,-93.8762321472168,-93.31076049804688,0.9461448192596436,0.9065753221511841,0.9008499383926392,-1.1990344524383545,-1.2421201467514038,-1.255776047706604,-46.608707427978516,-46.628173828125,-46.783512115478516,2140,53525
-56.510812264137385,-56.510812264137385,-56.31081226413738,0.022367294460869745,0.016997504367958754,0.02253198803612031,-169.33243679241212,1.0,1.0,1.0,-92.82989883422852,-93.70920181274414,-94.55408096313477,1.1736866235733032,1.1024013757705688,1.1478883028030396,-1.2413605451583862,-1.212066650390625,-1.1932404041290283,-46.83320617675781,-46.83011245727539,-47.543094635009766,2150,53775
-55.658859588193536,-55.658859588193536,-55.45885958819353,0.01708104488463141,0.0147511099994299,0.017726404458284377,-166.77657876458062,1.0,1.0,1.0,-93.00571823120117,-93.235595703125,-93.17256164550781,1.3379548788070679,1.1249207258224487,1.3824723958969116,-1.2214858531951904,-1.215147614479065,-1.1687085628509521,-46.74578857421875,-46.502174377441406,-46.796607971191406,2160,54025
-59.385179544344716,-59.08517954434471,-59.385179544344716,0.016706989425001664,0.019715213568415494,0.025804230474866928,-177.85553863303414,1.0,1.0,1.0,-92.61047744750977,-92.24835205078125,-93.28802108764648,1.3718656301498413,1.154165506362915,1.255534052848816,-1.214493989944458,-1.2724552154541016,-1.1955342292785645,-46.50690841674805,-45.899253845214844,-46.35771560668945,2170,54275
-55.94827846477616,-57.24827846477616,-55.24827846477616,0.017708368594758214,0.013318798434454947,0.022486053451430052,-168.4448353943285,1.0,1.0,1.0,-93.10169982910156,-94.11406707763672,-93.26692581176758,1.3199586868286133,1.031266212463379,1.1811259984970093,-1.164903998374939,-1.2147988080978394,-1.2003668546676636,-47.00182342529297,-46.36309814453125,-47.07460021972656,2180,54525
-56.869331156581005,-56.969331156581006,-56.769331156581,0.016098153641913086,0.018183275854215027,0.022964509235695006,-170.607993469743,1.0,1.0,1.0,-93.13655090332031,-93.27363204956055,-92.55674362182617,1.1466395854949951,1.0080064535140991,1.0220165252685547,-1.2118914127349854,-1.255338191986084,-1.227089524269104,-46.82551956176758,-46.65320587158203,-46.373172760009766,2190,54775
-58.19700775904958,-58.19700775904958,-58.09700775904959,0.015812116786371917,0.01564740355545655,0.01331387266330421,-174.49102327714877,1.0,1.0,1.0,-92.79463195800781,-94.72058486938477,-92.18326950073242,1.3393821716308594,1.226030707359314,1.2526739835739136,-1.2217233180999756,-1.239869236946106,-1.21266508102417,-47.1880989074707,-47.02671432495117,-46.26417922973633,2200,55025
-50.560294844317056,-50.560294844317056,-50.560294844317056,0.010508943703956901,0.01777624847693369,0.014277254145476035,-151.68088453295118,1.0,1.0,1.0,-91.35838317871094,-92.0860595703125,-93.97301864624023,1.103715419769287,1.1395257711410522,1.0211515426635742,-1.2178704738616943,-1.2212520837783813,-1.2012442350387573,-46.3327751159668,-45.908145904541016,-46.66486740112305,2210,55275
-52.62157294533495,-52.62157294533495,-53.021572945334945,0.018838894428219646,0.021941816672682763,0.023958615086041392,-158.26471883600485,1.0,1.0,1.0,-91.43946838378906,-94.13786697387695,-92.60682678222656,1.0407856702804565,1.1545696258544922,1.1437057256698608,-1.2069344520568848,-1.2446454763412476,-1.1938813924789429,-47.11958694458008,-46.42027282714844,-46.380615234375,2220,55525
-55.231481578948305,-55.43148157894831,-55.43148157894831,0.021262745636282488,0.016839129088213667,0.01707987894443795,-166.09444473684493,1.0,1.0,1.0,-91.53578567504883,-93.22371673583984,-94.80163955688477,1.2899136543273926,1.3035016059875488,1.0535789728164673,-1.1896641254425049,-1.261282205581665,-1.1913740634918213,-46.33503341674805,-46.55157470703125,-47.15457534790039,2230,55775
-54.444085441724326,-54.64408544172433,-54.64408544172433,0.01853727815300226,0.016936442516511305,0.01921868896135129,-163.73225632517295,1.0,1.0,1.0,-92.88093566894531,-93.67051696777344,-92.71762466430664,1.155783772468567,1.0272563695907593,1.107304334640503,-1.2298038005828857,-1.1957465410232544,-1.2008764743804932,-46.69733428955078,-46.82331848144531,-46.36647033691406,2240,56025
-61.490853781445914,-61.490853781445914,-61.69085378144591,0.021009144781623034,0.017328108576592057,0.020251336141023785,-184.67256134433774,1.0,1.0,1.0,-92.62250137329102,-94.68882751464844,-94.08921813964844,1.1783002614974976,0.9493364095687866,1.0586621761322021,-1.2325700521469116,-1.2045106887817383,-1.2427095174789429,-47.161285400390625,-47.28422164916992,-46.95570755004883,2250,56275
-56.05014442623476,-56.05014442623476,-56.15014442623476,0.017331211481709033,0.014083119156071916,0.01869333905354142,-168.2504332787043,1.0,1.0,1.0,-93.03116607666016,-94.42275619506836,-92.9931526184082,1.1571966409683228,0.9449225068092346,1.1553820371627808,-1.1989785432815552,-1.230805516242981,-1.151787281036377,-47.310325622558594,-47.24412536621094,-46.919673919677734,2260,56525
-56.339577041764336,-56.239577041764335,-56.03957704176433,0.014726269911974668,0.017046323633752764,0.02294557072315365,-168.618731125293,1.0,1.0,1.0,-92.76973724365234,-93.49763870239258,-92.92324447631836,1.1305111646652222,1.0119023323059082,1.73369562625885,-1.2536656856536865,-1.2108490467071533,-1.2013787031173706,-46.603599548339844,-45.904930114746094,-46.582584381103516,2270,56775
-54.850132339282844,-55.15013233928285,-55.05013233928285,0.016154350257478654,0.016307192411273718,0.01637338565615937,-165.05039701784852,1.0,1.0,1.0,-91.65237808227539,-91.99878692626953,-94.07719802856445,1.2038688659667969,1.3658831119537354,1.0422379970550537,-1.2172136306762695,-1.218737006187439,-1.1808198690414429,-45.97958755493164,-46.12406539916992,-47.13678741455078,2280,57025
-51.09493267706032,-51.09493267706032,-51.19493267706032,0.02311900877067819,0.01746592017565854,0.02336557627143338,-153.38479803118096,1.0,1.0,1.0,-91.77308654785156,-92.04819869995117,-94.44404220581055,1.2716913223266602,1.264365792274475,1.0938953161239624,-1.214726448059082,-1.206748604774475,-1.2396163940429688,-46.53792953491211,-45.74971008300781,-47.15028381347656,2290,57275
-57.17042896948139,-57.270428969481394,-57.4704289694814,0.01954941668966785,0.02779559265449643,0.014038395800278523,-171.9112869084442,1.0,1.0,1.0,-92.3454704284668,-94.75315475463867,-93.31032943725586,0.8732848167419434,1.3385943174362183,1.1676422357559204,-1.210280179977417,-1.22329580783844,-1.2339149713516235,-46.23445129394531,-47.04167556762695,-46.94744110107422,2300,57525
-62.288484139886364,-62.288484139886364,-62.288484139886364,0.01759531606733799,0.015353707756847143,0.02093220549332909,-186.8654524196591,1.0,1.0,1.0,-91.26370620727539,-93.44467544555664,-94.11761856079102,1.2359867095947266,1.0799076557159424,1.119335651397705,-1.187639594078064,-1.2290419340133667,-1.2428942918777466,-46.56500244140625,-46.637725830078125,-46.936771392822266,2310,57775
-59.20223538376938,-59.50223538376938,-59.60223538376938,0.016236563507234677,0.014588407777249813,0.020415900795254856,-178.30670615130813,1.0,1.0,1.0,-94.35828018188477,-93.64702606201172,-93.5232925415039,1.2161178588867188,0.9744144082069397,0.9025214910507202,-1.2565791606903076,-1.2568292617797852,-1.2297499179840088,-47.5843505859375,-46.89042282104492,-46.64899444580078,2320,58025
-51.5060310627696,-51.706031062769604,-51.706031062769604,0.015608744183555245,0.011104682157747448,0.014716367804910988,-154.9180931883088,1.0,1.0,1.0,-93.29737854003906,-94.41597747802734,-93.54084396362305,1.2117397785186768,0.9779345989227295,1.0460032224655151,-1.1804869174957275,-1.2133684158325195,-1.2164218425750732,-47.5146369934082,-47.185726165771484,-46.673885345458984,2330,58275
-53.55088111200165,-53.55088111200165,-52.65088111200165,0.01633545361063443,0.015397586225531995,0.015493560227565468,-159.75264333600495,1.0,1.0,1.0,-93.4789924621582,-92.3084945678711,-92.44680404663086,1.3562018871307373,1.3361804485321045,0.9821686148643494,-1.2090439796447754,-1.2184535264968872,-1.2322105169296265,-47.65807342529297,-45.87626647949219,-46.08261489868164,2340,58525
-62.14465968994184,-62.34465968994184,-61.54465968994184,0.01612971284217201,0.021800336985848844,0.029687094362452628,-186.03397906982553,1.0,1.0,1.0,-92.87501907348633,-94.72796249389648,-92.50786590576172,1.0091530084609985,1.108098030090332,1.0926631689071655,-1.2189353704452515,-1.236798644065857,-1.225085973739624,-47.306854248046875,-46.64841842651367,-46.114784240722656,2350,58775
-60.233412236218285,-60.233412236218285,-60.233412236218285,0.01822300259070471,0.022035885797347873,0.02165952733065933,-180.70023670865484,1.0,1.0,1.0,-93.03908920288086,-93.46343612670898,-93.53096389770508,0.9307225942611694,0.9607881903648376,1.1862890720367432,-1.201998233795166,-1.2234749794006348,-1.2410705089569092,-46.89517593383789,-46.36814880371094,-46.91655731201172,2360,59025
-59.44137185491858,-59.641371854918575,-59.34137185491858,0.014963662434369326,0.015618894937913864,0.022968046572990716,-178.4241155647557,1.0,1.0,1.0,-94.12638854980469,-93.35066604614258,-93.5472640991211,1.3716765642166138,1.029310703277588,0.9745513200759888,-1.2268102169036865,-1.251328706741333,-1.1863527297973633,-47.80047607421875,-46.54562759399414,-46.924827575683594,2370,59275
-55.84575478871833,-56.34575478871833,-56.14575478871833,0.01867916940804571,0.018623906238935888,0.017545903399121016,-168.33726436615498,1.0,1.0,1.0,-92.68725204467773,-93.58355712890625,-94.0668830871582,1.1322753429412842,1.1423052549362183,1.1375812292099,-1.2594337463378906,-1.2149684429168701,-1.255204677581787,-47.25127410888672,-46.56453323364258,-47.24616241455078,2380,59525
-55.87478242591683,-55.87478242591683,-55.774782425916825,0.014582583601819351,0.016138810685370118,0.019939848872600124,-167.52434727775048,1.0,1.0,1.0,-93.32015991210938,-92.37971878051758,-92.624755859375,1.2270921468734741,1.3686931133270264,1.1358723640441895,-1.2014439105987549,-1.2251640558242798,-1.1971670389175415,-47.02494812011719,-46.176048278808594,-46.60958480834961,2390,59775
-58.69235825659941,-58.892358256599415,-58.99235825659942,0.02090147114638239,0.018296529202256353,0.02216584021737799,-176.57707476979823,1.0,1.0,1.0,-93.14417266845703,-91.62480545043945,-93.36772918701172,1.1473385095596313,1.3915929794311523,1.2859827280044556,-1.219844102859497,-1.244710922241211,-1.1818954944610596,-47.079856872558594,-45.770538330078125,-46.86258316040039,2400,60025
-53.650728485263265,-53.45072848526327,-53.45072848526327,0.015325308576226234,0.017003144113346934,0.015667642625048758,-160.5521854557898,1.0,1.0,1.0,-94.42282104492188,-92.15852737426758,-93.2789535522461,1.2622394561767578,1.237300157546997,1.0911768674850464,-1.1888997554779053,-1.191802740097046,-1.2264840602874756,-47.403724670410156,-45.707420349121094,-46.66692352294922,2410,60275
-53.62735049862897,-53.72735049862897,-53.62735049862897,0.011912335863802583,0.01886005387431942,0.020169305447489023,-160.9820514958869,1.0,1.0,1.0,-93.23558044433594,-92.34645462036133,-93.36026763916016,1.0547219514846802,1.0023930072784424,1.1692531108856201,-1.225937843322754,-1.1981959342956543,-1.219843864440918,-46.925296783447266,-45.521697998046875,-46.97892761230469,2420,60525
-54.39342776475969,-54.69342776475969,-54.49342776475969,0.01500927529321052,0.015061842826486099,0.014892313958145678,-163.58028329427907,1.0,1.0,1.0,-91.06321334838867,-91.92677307128906,-91.65157699584961,1.5464515686035156,1.062476634979248,1.0995796918869019,-1.187627911567688,-1.2458953857421875,-1.1768850088119507,-46.10198974609375,-46.118404388427734,-45.91636657714844,2430,60775
-57.116623062322745,-56.81662306232274,-57.116623062322745,0.02161279466212727,0.0178854458022397,0.015627903109882026,-171.04986918696824,1.0,1.0,1.0,-92.52124786376953,-90.88858795166016,-93.3908920288086,1.4151525497436523,1.1618380546569824,1.1326230764389038,-1.233595848083496,-1.1492136716842651,-1.2414685487747192,-46.45310592651367,-45.20332336425781,-47.24912643432617,2440,61025
-55.994792933861824,-56.79479293386182,-56.79479293386182,0.018859699130058288,0.015323332252213731,0.017037577372509986,-169.58437880158547,1.0,1.0,1.0,-93.36788558959961,-91.6947021484375,-92.70068740844727,1.1447067260742188,0.9549047350883484,0.9947677850723267,-1.2466825246810913,-1.2459810972213745,-1.2230198383331299,-46.679534912109375,-45.70549774169922,-46.36737823486328,2450,61275
-53.95195960231196,-54.151959602311955,-54.151959602311955,0.022394256800413133,0.01407883880008012,0.01787295135995373,-162.25587880693587,1.0,1.0,1.0,-92.63822555541992,-93.21024322509766,-91.0986442565918,1.3269877433776855,1.088575005531311,1.165762186050415,-1.2269974946975708,-1.2378184795379639,-1.2130498886108398,-46.893211364746094,-46.669525146484375,-46.15811538696289,2460,61525
-58.38952850503897,-58.78952850503897,-58.78952850503897,0.017329574753064663,0.016349404206499458,0.02237759868253488,-175.9685855151169,1.0,1.0,1.0,-93.12909317016602,-93.31532669067383,-93.71125411987305,1.1683640480041504,1.1154762506484985,1.124856948852539,-1.1844006776809692,-1.260192632675171,-1.2476680278778076,-47.29309844970703,-46.4702033996582,-47.15609359741211,2470,61775
-53.2994845411808,-54.6994845411808,-54.6994845411808,0.01761999703105539,0.013735579175176099,0.0196056347633712,-162.6984536235424,1.0,1.0,1.0,-92.55577087402344,-93.03760147094727,-91.82891845703125,1.3798675537109375,1.2707992792129517,1.0612245798110962,-1.2273321151733398,-1.1942888498306274,-1.2042086124420166,-46.8609733581543,-46.346736907958984,-46.100013732910156,2480,62025
-51.17959186120938,-51.17959186120938,-51.17959186120938,0.013129613291472197,0.01657217706507072,0.019734452742617578,-153.53877558362814,1.0,1.0,1.0,-93.8060417175293,-94.35083389282227,-93.04676055908203,1.2583218812942505,1.1706286668777466,1.2256982326507568,-1.2265766859054565,-1.1748424768447876,-1.234833836555481,-47.5360221862793,-46.73229217529297,-46.47794723510742,2490,62275
-52.63598399620387,-52.53598399620387,-52.73598399620387,0.016405928580556065,0.014608140396070666,0.01590482890885323,-157.90795198861161,1.0,1.0,1.0,-93.81285095214844,-91.47175598144531,-92.70074081420898,1.1012115478515625,1.2731339931488037,1.2112284898757935,-1.2080011367797852,-1.2502117156982422,-1.1811797618865967,-47.47966766357422,-45.583255767822266,-46.36055374145508,2500,62525
-56.8318854554261,-58.131885455426094,-58.53188545542609,0.015875480338931082,0.01788385947467759,0.0175854271966964,-173.4956563662783,1.0,1.0,1.0,-93.32277297973633,-92.07095336914062,-94.39553833007812,1.2257115840911865,0.9720613360404968,1.2894493341445923,-1.2063074111938477,-1.2157659530639648,-1.2137067317962646,-47.500770568847656,-45.68312072753906,-47.385780334472656,2510,62775
-54.81759330370255,-54.71759330370255,-54.61759330370255,0.014215320725692437,0.014524345283862204,0.017740939419716596,-164.15277991110764,1.0,1.0,1.0,-94.33245849609375,-93.66904830932617,-94.57154846191406,1.2338039875030518,1.149077296257019,1.290068507194519,-1.1945536136627197,-1.2457098960876465,-1.1900123357772827,-47.653160095214844,-46.36052703857422,-47.142677307128906,2520,63025
-58.30245840603787,-58.70245840603788,-58.20245840603788,0.020304455541074275,0.017846304772421717,0.020647456522099674,-175.2073752181136,1.0,1.0,1.0,-92.02894973754883,-92.19705200195312,-93.51878356933594,1.0068901777267456,1.357452154159546,1.2279458045959473,-1.2421815395355225,-1.2165114879608154,-1.2207030057907104,-46.42658615112305,-46.58480453491211,-46.64031219482422,2530,63275
